4571d5b7e32d0aac20ec50b3ab888477e1166f78	44	Female			-1	-1	-1	-1
89222d3c9ca3252ba9d4fc6410214fcefbe208e5	37	Female	Panicked|Empathetic|Encouraged|Overwhelmed		1	2	-1	-1
d68f95ed8f9fcff8b14e40b12557cfbb101d25a0	23	Female	Relaxed		2	1	-1	-1
cd6e837f915752fda39524ae2172487a6d3c85de		Undeclared	Lonely				-1	-1
8a61ba771efadc18088d1c97f68285cb8c5a42f9		Undeclared			-1	-1	-1	-1
ee552c8cd55333f503995bc82be87350b6baf256	29	Female			-1	-1	-1	-1
3efa5f310218c620db8002a6a582a751b73a2db3	22	Male			-1	-1	-1	-1
74181b1d9048fd3daca546e2ab989db3fd1d84da	32	Male			-1	-1	-1	-1
50fd5827e7b10f1fbde4c1aa166f18a246fa1289	29	Female	Calm|Grounded	Open-minded|Trusting|Relaxed	1	1	1	1
67eb3bd46a58b1f0230483072d09a26f09075277		Undeclared			-1	-1	-1	-1
ee15537dc64bac28ec0d62a91addcb95b81b3767		Undeclared			-1	-1	-1	-1
54ca99052a77e90fe089d67bbf7ffbf539ad0e3f	61	Female			-1	-1	-1	-1
2af674fd4817818890a5c84777791c12ad13f959	69	Male	Sensitive|Exhausted|Depressed|Rejected|Disappointed		1	1	-1	-1
db1c39fcaa94f37d7fa7ef5c7b61b55bafdbadec	30	Female			-1	-1	-1	-1
0794c061d97b00a17cc0a014ca748ffc2d578ae6	17	Undeclared	Exhausted|Unhappy|Lonely|Isolated|Discouraged		3	3	-1	-1
10e29747f1212516cfba015d017ef4664cd192a9		Undeclared	Sad	Sad			-1	-1
0558053eb85c8e3efdc012ca150cbc2549575c62		Undeclared	Mean|Awkward|Peaceful	Angry|Tired|Awkward			-1	-1
7fffe7ffb48df3b4976c931f07bb61ac5274b039	18	Female			-1	-1	-1	-1
18239456a80188818ab185a22d798064294f7a2e	12	Female			-1	-1	-1	-1
bba91a961cda0fbdebccd30b199d9522d0fdf378		Undeclared	Insomnia|Strong|Relaxed		1	1	-1	-1
